customer_id,age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi
CUST407969,33,Male,Married,Graduate,27496.4,Private,3.3,MNC,Family,0.0,4,3,16755.56,0.0,1879.78,12653.07,671.57,No,0.0,674,131542.01,19340.43,Vehicle EMI,400756.78,28,High_Risk,500.0
CUST247382,42,Female,Married,Post Graduate,100337.07,Private,1.1,SME,Own,0.0,2,0,0.0,0.0,9892.97,8277.42,4123.26,No,0.0,536,261277.83,118608.48,Home Appliances EMI,135447.29,14,High_Risk,37609.52
CUST118737,51,Male,Married,Graduate,58880.98,Private,4.3,Startup,Rented,18145.24,7,6,0.0,0.0,6451.89,19187.07,4708.43,Yes,9618.02,392,82829.7,41754.45,Personal Loan EMI,271409.75,21,Not_Eligible,500.0
CUST179911,42,Male,Married,Post Graduate,31919.12,Private,4.0,Startup,Own,0.0,7,5,6402.13,17610.81,2108.15,23793.06,671.61,Yes,1770.34,455,233859.26,40356.29,Personal Loan EMI,332980.82,24,Not_Eligible,500.0
CUST410879,45,Male,Single,Post Graduate,51320.64,Government,2.4,Government,Rented,11269.21,1,0,0.0,0.0,2186.06,4166.14,4819.03,Yes,5022.51,498,103648.06,36333.15,Home Appliances EMI,99250.18,13,Not_Eligible,14627.7
CUST252252,31,Male,Married,Graduate,30460.11,Self-employed,7.2,Not Applicable,Rented,4583.28,6,4,7890.91,0.0,1846.49,15615.75,1966.12,Yes,5411.98,552,57120.75,20583.01,Home Appliances EMI,51121.37,21,Not_Eligible,500.0
CUST140772,31,Female,Single,High School,25266.92,Private,9.0,Government,Own,0.0,6,3,15668.6,0.0,1435.19,13514.03,1738.08,Yes,3160.34,541,294787.47,47727.83,E-commerce Shopping EMI,17080.57,9,High_Risk,500.0
CUST221300,29,Male,Married,High School,23889.12,Government,1.9,Government,Family,0.0,5,3,6315.52,0.0,1084.56,10433.9,740.59,Yes,6219.58,427,42368.02,22971.57,E-commerce Shopping EMI,58573.26,11,Eligible,500.0
CUST176660,25,Male,Single,Graduate,44019.09,Private,3.0,MNC,Family,0.0,5,3,8511.03,0.0,4802.49,9960.02,3043.03,Yes,11376.24,459,191992.75,26144.69,Vehicle EMI,304450.34,28,Not_Eligible,3298.83
CUST369018,34,Male,Single,Post Graduate,72677.13,Government,5.6,Government,Own,0.0,9,6,12229.44,0.0,7046.74,28639.12,5320.79,No,0.0,668,461725.44,82503.84,Education EMI,202624.14,17,High_Risk,11771.22
CUST227108,42,Male,Single,High School,54579.04,Self-employed,1.4,Not Applicable,Rented,8553.18,3,0,0.0,0.0,4699.22,9622.37,2130.89,No,0.0,505,177286.21,81359.82,Education EMI,141605.11,24,High_Risk,16496.53
CUST201453,37,Female,Married,Graduate,44025.12,Private,8.9,MNC,Family,0.0,6,5,17409.18,0.0,3485.22,19722.53,4353.29,No,0.0,593,189955.64,84306.05,Vehicle EMI,473687.1,37,Not_Eligible,500.0
CUST296681,33,Male,Single,Post Graduate,48658.12,Government,1.1,Government,Family,0.0,4,2,5740.93,0.0,4496.44,14004.7,2580.47,Yes,14052.11,582,59836.16,13256.14,Vehicle EMI,527538.77,46,Not_Eligible,4680.28
CUST360873,34,Male,Single,Post Graduate,75857.72,Government,3.4,Government,Own,0.0,5,3,14428.48,0.0,8601.71,11374.07,3451.84,Yes,22426.71,531,132545.75,71724.66,Vehicle EMI,669100.69,33,Not_Eligible,9239.06
CUST142076,29,Male,Single,Graduate,77672.57,Private,6.4,Startup,Family,0.0,3,1,5492.84,0.0,3939.42,9984.93,4828.1,Yes,22050.13,580,690069.48,325202.55,E-commerce Shopping EMI,49016.46,10,High_Risk,17612.81
CUST264982,59,Female,Single,High School,30120.36,Government,2.6,Government,Own,0.0,4,2,0.0,0.0,1085.29,12571.36,1970.83,No,0.0,532,191608.51,65802.22,E-commerce Shopping EMI,27977.61,8,High_Risk,8596.54
CUST391204,34,Female,Married,Graduate,47604.52,Private,4.2,MNC,Rented,12714.91,2,1,4185.9,0.0,1513.77,4595.11,4414.06,Yes,9847.71,478,115909.45,63168.16,Personal Loan EMI,232874.29,34,Not_Eligible,6472.58
CUST438631,25,Female,Married,Graduate,32718.84,Private,2.5,Large Corporate,Rented,7930.41,5,3,11542.86,0.0,2846.87,13679.86,2258.62,No,0.0,549,23285.94,6537.82,Vehicle EMI,219764.03,33,Not_Eligible,500.0
CUST331056,40,Male,Single,Graduate,29823.35,Private,5.1,Government,Rented,7938.89,8,5,6125.37,0.0,2746.1,19810.27,1429.02,Yes,6603.36,486,55539.78,29866.02,E-commerce Shopping EMI,81689.21,9,Not_Eligible,500.0
CUST359721,35,Female,Married,Post Graduate,78756.1,Government,6.0,Government,Own,0.0,6,5,13039.34,0.0,4073.34,21635.87,2025.08,Yes,6918.03,558,394355.48,162076.39,Education EMI,164870.31,24,High_Risk,18001.77
CUST415081,45,Female,Single,Graduate,51389.39,Private,13.1,MNC,Family,0.0,2,0,0.0,0.0,3880.3,6363.7,3464.62,No,0.0,554,1175748.52,653488.26,Education EMI,216912.4,31,High_Risk,23944.67
CUST123634,39,Male,Single,High School,33270.46,Self-employed,12.7,Not Applicable,Family,0.0,7,4,9188.46,0.0,2396.41,23076.29,1284.31,No,0.0,558,314750.01,110015.53,Home Appliances EMI,54228.67,17,Not_Eligible,500.0
CUST440563,45,Male,Married,Graduate,37345.16,Private,4.6,Large Corporate,Family,0.0,7,5,17398.65,9031.38,1790.84,20110.34,1241.27,Yes,3842.32,597,172663.96,61053.85,Personal Loan EMI,194289.99,26,Not_Eligible,500.0
CUST346887,34,Female,Single,Professional,46775.92,Private,2.9,Government,Family,0.0,4,1,2016.06,0.0,5272.75,14808.54,4579.37,No,0.0,501,164394.25,88354.37,E-commerce Shopping EMI,36732.49,9,High_Risk,11711.82
CUST193351,25,Female,Married,Post Graduate,31146.61,Private,3.0,Large Corporate,Rented,9575.36,3,1,5921.68,0.0,1046.92,6274.66,3037.97,No,0.0,449,73361.24,,Vehicle EMI,326643.11,42,Not_Eligible,2972.2
CUST188422,37,Female,Single,Graduate,38478.7,Government,4.7,Government,Family,0.0,3,1,4355.82,0.0,3640.15,9155.35,3618.69,No,0.0,761,70413.11,15290.82,Personal Loan EMI,329854.87,21,Not_Eligible,12777.76
CUST298254,43,Male,Single,Post Graduate,70176.5,Private,0.8,Startup,Own,0.0,3,0,0.0,0.0,6705.15,7163.48,6927.94,Yes,12769.66,556,45751.24,20527.98,E-commerce Shopping EMI,64406.06,9,High_Risk,20158.94
CUST360888,42,Female,Single,High School,27419.68,Private,0.6,Large Corporate,Family,0.0,4,1,3048.43,0.0,1360.49,9252.59,2286.02,No,0.0,623,55782.85,17632.06,Home Appliances EMI,112156.37,17,High_Risk,6627.22
CUST141428,49,Female,Single,High School,22572.34,Private,18.4,Large Corporate,Rented,7837.63,6,4,17366.19,0.0,2189.68,17161.68,1529.74,Yes,4529.47,546,299914.4,99806.63,Education EMI,111538.89,10,Not_Eligible,500.0
CUST123677,51,Female,Married,Post Graduate,45286.35,Private,5.9,Startup,Own,0.0,4,3,0.0,18044.36,5415.81,14629.15,2964.38,Yes,8481.09,533,147780.68,58859.95,Home Appliances EMI,79015.35,23,Not_Eligible,500.0
CUST166023,47,Female,Married,Graduate,49838.81,Private,0.8,Startup,Family,0.0,6,5,10259.75,0.0,4750.0,21002.2,3575.95,Yes,12948.59,586,86231.71,34712.3,Personal Loan EMI,227903.16,23,Not_Eligible,500.0
CUST339295,44,Male,Married,High School,57174.0,Private,1.3,Startup,Own,0.0,5,4,13114.25,0.0,5782.79,12839.71,3197.71,No,0.0,564,224102.82,102142.86,E-commerce Shopping EMI,55866.14,8,High_Risk,12197.23
CUST469559,31,Female,Single,Graduate,31855.62,Self-employed,6.0,Not Applicable,Rented,6983.57,7,4,15115.9,0.0,3214.53,13556.01,2388.9,No,0.0,495,195351.07,62467.43,E-commerce Shopping EMI,36662.43,14,Not_Eligible,500.0
CUST158060,34,Male,Single,Graduate,41146.75,Government,5.9,Government,Family,0.0,2,0,0.0,0.0,2034.6,5933.61,3885.61,No,0.0,644,130410.25,52609.33,Education EMI,142459.8,21,Eligible,20513.77
CUST495448,33,Male,Single,Post Graduate,55080.86,Private,9.9,Government,Rented,16653.52,5,2,4902.21,0.0,2973.06,16969.53,4979.29,No,0.0,649,182605.01,101930.4,E-commerce Shopping EMI,47278.97,7,Not_Eligible,5237.11
CUST304554,41,Male,Married,High School,22955.69,Private,1.8,Large Corporate,Own,0.0,3,2,8968.89,0.0,775.51,10166.81,1026.07,Yes,6222.69,429,40557.71,24277.63,Vehicle EMI,212300.34,41,Not_Eligible,500.0
CUST374677,39,Male,Single,Professional,57883.52,Private,17.0,Government,Own,0.0,4,2,8448.57,0.0,2904.86,10015.57,4880.54,No,0.0,654,412863.12,92386.57,Home Appliances EMI,118690.18,13,Eligible,18993.65
CUST104484,34,Male,Single,Graduate,60011.28,Self-employed,2.1,Not Applicable,Rented,13721.19,2,0,0.0,0.0,6762.28,5396.05,1357.26,No,0.0,576,49309.17,9605.86,Education EMI,147176.31,22,High_Risk,18204.02
CUST167412,33,Female,Married,Graduate,37029.39,Self-employed,1.7,Not Applicable,Rented,5845.75,5,4,16693.7,0.0,2739.44,13604.47,2907.72,No,0.0,457,155416.31,46916.5,Personal Loan EMI,130649.81,38,Not_Eligible,500.0
CUST412747,25,Male,Single,Post Graduate,64141.32,Government,3.0,Government,Own,0.0,5,2,11235.09,0.0,3312.24,18312.77,4201.32,No,0.0,553,132139.95,65301.58,Education EMI,172542.5,25,High_Risk,15468.53
CUST263823,38,Male,Married,Graduate,15000.0,Private,9.9,MNC,Family,0.0,2,0,0.0,0.0,1286.3,5177.39,1110.24,No,0.0,440,99620.8,32249.98,Vehicle EMI,113848.03,22,Not_Eligible,3920.32
CUST273681,47,Male,Single,Graduate,42847.42,Private,4.9,MNC,Own,0.0,6,4,9031.5,16855.54,2840.96,20083.18,3815.92,Yes,10256.22,553,202854.43,62927.82,Vehicle EMI,305550.84,46,Not_Eligible,500.0
CUST353495,52,Female,Single,High School,27181.81,Self-employed,3.2,Not Applicable,Family,0.0,4,2,0.0,0.0,2182.29,10736.23,2069.22,No,0.0,447,115188.05,58551.26,Education EMI,109936.22,12,Not_Eligible,6033.37
CUST232789,40,Female,Single,Professional,67695.78,Private,9.3,Large Corporate,Family,0.0,3,1,2529.07,0.0,4988.28,7484.05,2984.36,No,0.0,536,256373.38,121981.07,Vehicle EMI,425790.09,28,High_Risk,30115.1
CUST470689,25,Male,Single,Graduate,20518.35,Self-employed,3.0,Not Applicable,Rented,5653.19,3,0,0.0,0.0,858.61,8781.2,935.36,No,0.0,542,31873.59,16556.24,Education EMI,91512.08,9,Not_Eligible,2535.48
CUST372984,26,Male,Single,Professional,49076.3,Self-employed,4.0,Not Applicable,Family,0.0,6,3,10637.86,0.0,1804.22,12485.64,2112.35,No,0.0,527,409277.34,161826.36,Education EMI,102327.33,18,High_Risk,11954.62
CUST355079,48,Male,Married,High School,25050.14,Private,9.1,MNC,Own,0.0,2,1,3974.51,0.0,1709.3,6016.35,1055.6,Yes,6588.87,392,66306.66,12886.77,Education EMI,127172.59,18,Not_Eligible,3068.02
CUST472128,44,Female,Married,Graduate,26672.68,Private,14.7,SME,Family,0.0,6,4,4653.3,0.0,2600.62,13206.19,1465.94,No,0.0,514,208452.26,90781.07,E-commerce Shopping EMI,46691.77,7,Not_Eligible,2415.58
CUST142974,28,Female,Single,Post Graduate,56312.24,Private,3.7,Large Corporate,Rented,18230.02,3,0,0.0,0.0,5787.98,7709.07,1444.4,No,0.0,543,264700.07,133971.34,Education EMI,145630.07,29,High_Risk,14483.7
CUST404773,29,Male,Single,Graduate,30461.95,Private,7.0,SME,Rented,9285.52,3,0,0.0,0.0,1091.65,7374.54,1745.77,No,0.0,569,272615.31,147672.76,Personal Loan EMI,383279.59,23,Not_Eligible,7176.79
CUST308137,30,Male,Married,Graduate,40835.65,Government,4.1,Government,Own,0.0,3,1,4021.87,0.0,2814.07,10728.77,3388.6,No,0.0,602,66250.84,10659.03,Home Appliances EMI,82130.75,11,Eligible,13950.46
CUST223831,28,Female,Married,High School,26122.51,Self-employed,6.0,Not Applicable,Rented,4302.77,6,5,14186.5,0.0,2548.14,13903.66,863.26,No,0.0,568,232546.97,30019.35,Vehicle EMI,264576.39,48,Not_Eligible,500.0
CUST336706,52,Male,Married,Graduate,37975.81,Private,6.5,Government,Family,0.0,4,2,0.0,23314.71,4527.97,13259.39,1161.36,Yes,10220.57,474,221400.88,88537.83,Education EMI,128533.6,28,High_Risk,500.0
CUST108990,33,Male,Single,Graduate,58517.64,Private,6.7,Large Corporate,Own,0.0,4,2,3994.72,0.0,3780.9,9293.94,3854.19,No,0.0,550,235111.52,54179.9,Personal Loan EMI,191167.31,21,High_Risk,21619.41
CUST138083,32,Female,Single,Graduate,75012.01,Private,3.8,Government,Rented,24918.94,5,3,15584.03,0.0,7382.91,14778.13,4589.52,No,0.0,638,257723.75,60914.83,Vehicle EMI,509385.68,52,Not_Eligible,3943.07
CUST453610,42,Male,Married,Graduate,102607.79,Government,3.5,Government,Rented,15700.24,4,3,8003.31,0.0,4977.6,11434.95,8992.21,No,0.0,646,190197.59,21274.0,Personal Loan EMI,436988.33,28,Eligible,35513.34
CUST188950,27,Male,Single,High School,19044.28,Private,5.0,Startup,Family,0.0,6,3,8287.76,0.0,1051.75,13938.35,533.83,No,0.0,482,66182.97,9395.48,Home Appliances EMI,31622.49,12,Not_Eligible,500.0
CUST497220,25,Male,Married,High School,22563.04,Government,3.0,Government,Rented,5385.66,2,1,1703.47,0.0,1085.93,5951.37,871.21,No,0.0,514,84702.74,31301.19,Education EMI,94264.58,22,High_Risk,4597.41
CUST396740,25,Female,Married,High School,21502.61,Government,3.0,Government,Family,0.0,8,6,7187.96,0.0,833.87,16643.32,852.41,No,0.0,635,103063.07,10996.31,E-commerce Shopping EMI,58164.33,15,Not_Eligible,500.0
CUST135952,44,Male,Married,Graduate,35079.67,Private,11.6,MNC,Own,0.0,2,1,4174.98,0.0,3645.69,5459.16,1945.98,Yes,5766.82,562,281549.32,61335.39,E-commerce Shopping EMI,46816.02,7,High_Risk,7187.21
CUST328382,45,Female,Married,Professional,152124.95,Government,2.6,Government,Family,0.0,3,2,5156.21,16549.28,8144.61,10048.48,15052.2,Yes,9782.13,673,217208.08,45244.46,Home Appliances EMI,219668.52,21,Eligible,50000.0
CUST298290,30,Male,Married,Graduate,68714.94,Private,8.0,SME,Rented,23764.18,3,1,5561.19,0.0,4851.01,11669.84,3494.06,No,0.0,497,657611.66,304457.6,E-commerce Shopping EMI,53582.61,15,Not_Eligible,11678.79
CUST208664,46,Male,Married,High School,35426.2,Private,5.3,SME,Own,0.0,8,6,12792.82,0.0,1882.73,26321.07,1597.03,Yes,6270.08,444,254278.76,124070.49,Vehicle EMI,309710.98,24,Not_Eligible,500.0
CUST288128,25,Male,Single,Graduate,21700.72,Private,3.0,Large Corporate,Rented,7532.35,6,4,6618.79,0.0,2463.22,15980.63,1482.6,No,0.0,486,29955.72,8102.7,Personal Loan EMI,180293.78,25,Not_Eligible,500.0
CUST205459,29,Female,Single,Post Graduate,34410.02,Private,1.3,Large Corporate,Own,0.0,2,0,0.0,0.0,2281.23,6846.13,3007.12,No,0.0,501,75553.26,39081.08,Education EMI,149496.54,20,High_Risk,12112.99
CUST110369,34,Male,Married,Graduate,38648.58,Private,3.1,Government,Rented,6633.11,5,3,13199.26,0.0,2620.52,11137.94,1814.03,No,0.0,604,129797.02,33388.77,Vehicle EMI,575809.04,47,Not_Eligible,1832.3
CUST257113,42,Female,Single,High School,21180.83,Private,5.5,Government,Own,0.0,4,1,4062.03,0.0,1918.53,7663.27,1480.43,Yes,6122.79,432,79805.49,14890.42,Vehicle EMI,252918.77,45,Not_Eligible,500.0
CUST109761,49,Male,Married,Graduate,33076.27,Self-employed,2.5,Not Applicable,Own,0.0,3,1,5606.45,0.0,1950.45,8866.45,3175.24,Yes,5408.7,465,102268.5,32603.58,Vehicle EMI,197679.62,41,Not_Eligible,3872.13
CUST438967,49,Female,Married,Graduate,55817.58,Private,5.8,Startup,Own,0.0,5,4,7783.12,0.0,2911.82,11708.19,4131.35,No,0.0,565,210782.53,113934.33,Education EMI,178186.54,21,High_Risk,16505.07
CUST421696,43,Female,Married,Graduate,33853.93,Private,4.4,Large Corporate,Rented,6395.95,5,4,12245.58,7071.01,1142.51,11560.52,2741.93,Yes,6063.47,456,98656.66,31657.07,Education EMI,165005.17,19,Not_Eligible,500.0
CUST211944,34,Male,Single,High School,32683.96,Government,3.7,Government,Rented,8683.01,5,2,11980.1,0.0,1726.07,12708.98,1129.55,No,0.0,477,73539.47,15679.98,Vehicle EMI,264538.88,33,Not_Eligible,500.0
CUST426809,51,Female,Single,Post Graduate,86081.41,Private,3.6,Large Corporate,Own,0.0,4,2,0.0,0.0,6242.18,12897.01,5186.66,No,0.0,608,454187.88,249552.47,E-commerce Shopping EMI,91916.5,8,Eligible,35889.52
CUST161115,41,Female,Married,High School,37313.79,Private,3.2,Startup,Own,0.0,5,4,12819.77,22662.95,3379.85,12252.5,1632.04,No,0.0,518,217770.59,124667.2,E-commerce Shopping EMI,55236.72,15,Not_Eligible,500.0
CUST199948,48,Male,Single,Professional,76218.08,Private,4.1,Government,Own,0.0,3,0,0.0,0.0,9033.37,7299.24,3069.11,No,0.0,618,408082.73,179082.64,E-commerce Shopping EMI,70142.15,9,Eligible,36760.5
CUST326791,37,Male,Single,Graduate,37370.37,Government,7.5,Government,Family,0.0,5,3,11158.78,0.0,2204.14,13027.55,2970.25,No,0.0,607,298575.73,93726.09,Education EMI,135752.13,26,High_Risk,5190.44
CUST480277,47,Female,Married,Professional,43761.67,Self-employed,10.0,Not Applicable,Rented,14849.36,7,5,8401.43,0.0,3978.05,17735.04,3522.18,Yes,12511.83,647,279002.42,101091.54,Education EMI,104818.79,27,Not_Eligible,500.0
CUST253062,38,Female,Married,Post Graduate,60376.63,Government,3.2,Government,Own,0.0,3,2,8619.37,0.0,4647.38,9893.12,4924.62,No,0.0,481,199655.06,59887.14,Vehicle EMI,522001.71,28,Not_Eligible,17386.48
CUST154390,40,Female,Married,High School,18826.0,Government,4.2,Government,Own,0.0,3,1,4203.75,0.0,1809.77,8848.07,570.91,No,0.0,545,163480.41,61823.69,E-commerce Shopping EMI,45574.18,13,Not_Eligible,2202.95
CUST485128,49,Male,Married,Professional,72342.45,Private,4.5,Government,Family,0.0,8,6,17502.89,0.0,3695.81,18113.9,6746.73,Yes,15169.31,610,235341.21,136925.49,Vehicle EMI,707006.22,28,Not_Eligible,5551.64
CUST457994,41,Female,Married,High School,15796.71,Private,5.8,Government,Own,0.0,5,4,17743.74,17432.16,589.04,15856.36,521.84,No,0.0,648,126806.44,54648.39,Vehicle EMI,264205.08,27,Not_Eligible,500.0
CUST427672,39,Male,Married,Graduate,123857.4,Self-employed,2.8,Not Applicable,Own,0.0,1,0,0.0,0.0,11571.05,4942.24,10448.07,No,0.0,579,519964.27,179144.15,Home Appliances EMI,169553.72,17,High_Risk,50000.0
CUST169638,35,Male,Married,Graduate,17881.23,Private,7.7,SME,Own,0.0,3,1,3966.32,0.0,1955.64,6984.25,500.0,Yes,4420.57,445,105152.88,32046.88,E-commerce Shopping EMI,29276.18,11,Not_Eligible,500.0
CUST319099,36,Male,Single,Post Graduate,46847.1,Government,9.0,Government,Own,0.0,3,0,0.0,0.0,3228.7,10346.45,4065.5,No,0.0,630,529709.86,139066.55,Personal Loan EMI,349847.39,35,High_Risk,21182.25
CUST353891,46,Male,Single,Graduate,28222.77,Self-employed,0.9,Not Applicable,Family,0.0,2,0,0.0,0.0,2865.33,6133.6,2517.03,Yes,2695.33,477,58907.67,16948.12,E-commerce Shopping EMI,41242.72,5,Not_Eligible,6018.13
CUST328895,43,Male,Single,Post Graduate,35220.61,Private,0.4,Government,Rented,8594.77,3,0,0.0,0.0,3907.79,8548.85,3177.84,No,0.0,425,25637.95,4107.17,Home Appliances EMI,48638.82,12,Not_Eligible,5950.39
CUST374249,51,Male,Married,High School,24064.6,Private,8.3,Startup,Own,0.0,4,3,0.0,0.0,1202.25,10782.0,689.5,Yes,6867.69,545,255198.7,80647.19,Personal Loan EMI,214458.45,26,Not_Eligible,2606.61
CUST218990,44,Female,Single,Graduate,46686.54,Self-employed,4.1,Not Applicable,Own,0.0,3,1,2772.33,0.0,1517.98,6426.4,3839.96,No,0.0,656,197448.68,97322.3,E-commerce Shopping EMI,81480.41,16,Eligible,18735.2
CUST368903,44,Female,Single,Graduate,44090.05,Government,6.1,Government,Own,0.0,3,1,3697.01,0.0,4378.46,9343.42,2374.39,Yes,8418.4,562,189319.12,104427.22,Vehicle EMI,644847.52,43,Not_Eligible,9812.58
CUST424728,52,Female,Married,Graduate,47240.9,Private,16.0,Government,Own,0.0,2,0,0.0,0.0,3449.0,5121.68,4540.34,No,0.0,539,825438.24,265004.04,Education EMI,147594.54,26,High_Risk,22045.49
CUST196946,40,Male,Married,Post Graduate,55912.31,Private,8.5,Government,Family,0.0,4,2,3879.07,0.0,4920.89,14894.58,4998.96,Yes,3410.9,487,312880.61,88893.1,E-commerce Shopping EMI,71944.34,13,Not_Eligible,13170.05
CUST281575,30,Male,Single,Graduate,72471.03,Private,8.0,Startup,Family,0.0,3,1,3793.27,0.0,5697.09,8270.4,3870.2,No,0.0,480,750577.72,234102.76,Education EMI,279478.9,26,Not_Eligible,32650.53
CUST252652,28,Female,Single,High School,19702.58,Private,6.0,Large Corporate,Family,0.0,6,3,13212.18,0.0,2190.3,13798.47,1907.43,No,0.0,712,132584.56,77839.22,Home Appliances EMI,36637.98,21,Not_Eligible,500.0
CUST273321,36,Male,Married,Post Graduate,60589.08,Private,8.2,Startup,Rented,17212.1,2,1,2451.2,0.0,2241.72,5347.36,2127.44,No,0.0,677,294630.56,48924.15,E-commerce Shopping EMI,53043.57,15,Eligible,21171.99
CUST335959,46,Female,Married,Professional,74098.84,Government,7.1,Government,Family,0.0,3,1,4301.86,0.0,4502.55,7531.05,6113.11,No,0.0,660,258690.12,68764.04,E-commerce Shopping EMI,51748.22,15,Eligible,39086.03
CUST308218,44,Female,Married,Graduate,76059.63,Private,10.5,Large Corporate,Family,0.0,3,1,5046.0,0.0,2489.88,10119.34,5253.81,Yes,17696.4,498,454317.37,89257.24,E-commerce Shopping EMI,63928.05,10,Not_Eligible,20335.71
CUST111011,37,Male,Married,Graduate,118828.46,Private,7.9,Government,Own,0.0,2,0,0.0,0.0,10647.51,8533.97,11544.14,Yes,30248.1,534,520391.88,227983.03,Home Appliances EMI,138326.79,14,High_Risk,33542.91
CUST228078,47,Female,Married,Graduate,56564.45,Private,11.8,Large Corporate,Family,0.0,4,3,15765.68,0.0,1864.7,12718.81,3866.31,No,0.0,638,244477.66,69596.93,Vehicle EMI,528566.31,37,Not_Eligible,12566.07
CUST482978,32,Male,Married,Post Graduate,55978.56,Self-employed,4.0,Not Applicable,Own,0.0,2,0,0.0,0.0,5416.68,6514.35,5124.81,No,0.0,593,95160.29,15439.37,Education EMI,122875.62,25,High_Risk,22301.09
CUST371882,45,Female,Married,Graduate,24429.32,Private,8.5,MNC,Family,0.0,4,2,10184.29,17898.65,2569.94,9111.55,2300.29,No,0.0,376,212850.78,50204.38,Vehicle EMI,269013.78,30,Not_Eligible,500.0
CUST165914,39,Male,Single,Post Graduate,54245.52,Private,0.3,Startup,Family,0.0,5,2,11056.21,0.0,4442.35,16622.48,5066.74,No,0.0,647,103557.99,46416.15,E-commerce Shopping EMI,55418.93,8,Eligible,10042.49
CUST222597,44,Male,Married,Graduate,92954.51,Private,2.8,MNC,Rented,24798.53,3,1,3202.32,0.0,9935.96,8929.71,2631.57,Yes,17079.68,608,107908.09,57210.62,Education EMI,187689.68,19,Eligible,15565.7
CUST125694,25,Female,Single,Professional,73312.69,Self-employed,3.0,Not Applicable,Family,0.0,3,0,0.0,0.0,7513.78,9983.69,6704.75,No,0.0,571,524180.1,244637.75,Education EMI,167521.67,25,High_Risk,28979.85
CUST356760,28,Female,Single,Graduate,72947.73,Private,6.0,SME,Rented,18465.31,4,2,3299.02,0.0,6355.2,13946.85,2239.44,Yes,10012.87,484,266174.3,32693.48,Home Appliances EMI,69664.14,11,Not_Eligible,9105.66
CUST228906,25,Male,Single,Graduate,23175.74,Private,3.0,MNC,Family,0.0,4,2,3618.27,0.0,1110.33,11856.99,500.0,No,0.0,608,30945.44,3609.14,Personal Loan EMI,182714.63,22,Not_Eligible,3602.22
CUST457152,46,Male,Single,Graduate,38609.61,Private,6.4,SME,Own,0.0,3,1,3674.31,0.0,4412.12,9369.03,2712.95,Yes,10787.57,558,169889.15,41812.01,Home Appliances EMI,49961.96,17,High_Risk,4609.55
